no,email,EXPERIENCE,TECH,dependend
17514,user17514@example.com,5,javascript,0
11070,user11070@example.com,17,c++,0
10163,user10163@example.com,30,ruby,0
12151,user12151@example.com,3,javascript,0
16160,user16160@example.com,39,javascript,0
19780,user19780@example.com,28,go,0
4,user4@example.com,16,python,1
2398,user2398@example.com,11,python,1
11903,user11903@example.com,3,javascript,0
8446,user8446@example.com,15,python,1
19490,user19490@example.com,28,javascript,0
8063,user8063@example.com,32,python,1
4575,user4575@example.com,33,python,1
3145,user3145@example.com,15,python,1
10276,user10276@example.com,2,c++,0
1475,user1475@example.com,30,python,1
4016,user4016@example.com,22,python,1
1286,user1286@example.com,14,python,1
18049,user18049@example.com,22,java,0
8800,user8800@example.com,31,python,1
2497,user2497@example.com,35,python,1
7477,user7477@example.com,26,python,1
4113,user4113@example.com,27,python,1
5389,user5389@example.com,17,python,1
18325,user18325@example.com,5,c++,0
6172,user6172@example.com,40,python,1
4489,user4489@example.com,39,python,1
16535,user16535@example.com,10,go,0
16075,user16075@example.com,5,ruby,0
16964,user16964@example.com,1,go,0
2088,user2088@example.com,38,python,1
10414,user10414@example.com,9,python,0
17526,user17526@example.com,17,javascript,0
13757,user13757@example.com,20,java,0
12862,user12862@example.com,16,ruby,0
16070,user16070@example.com,0,javascript,0
4779,user4779@example.com,15,python,1
19542,user19542@example.com,5,java,0
11117,user11117@example.com,10,javascript,0
12455,user12455@example.com,8,python,0
4436,user4436@example.com,16,python,1
5934,user5934@example.com,38,python,1
559,user559@example.com,33,python,1
16172,user16172@example.com,6,javascript,0
6304,user6304@example.com,28,python,1
19547,user19547@example.com,9,ruby,0
18821,user18821@example.com,23,java,0
5740,user5740@example.com,21,python,1
1006,user1006@example.com,27,python,1
5473,user5473@example.com,35,python,1
12524,user12524@example.com,8,java,0
5834,user5834@example.com,20,python,1
9950,user9950@example.com,31,python,1
10962,user10962@example.com,4,c++,0
14145,user14145@example.com,0,c++,0
15541,user15541@example.com,10,c++,0
5408,user5408@example.com,32,python,1
2023,user2023@example.com,18,python,1
9202,user9202@example.com,34,python,1
1792,user1792@example.com,13,python,1
17142,user17142@example.com,7,ruby,0
6840,user6840@example.com,24,python,1
16547,user16547@example.com,23,javascript,0
6467,user6467@example.com,38,python,1
1014,user1014@example.com,39,python,1
10631,user10631@example.com,9,python,0
5644,user5644@example.com,13,python,1
18303,user18303@example.com,8,c++,0
11890,user11890@example.com,24,go,0
11397,user11397@example.com,28,java,0
6495,user6495@example.com,15,python,1
6038,user6038@example.com,29,python,1
2904,user2904@example.com,22,python,1
2159,user2159@example.com,28,python,1
11139,user11139@example.com,13,javascript,0
14316,user14316@example.com,3,ruby,0
13181,user13181@example.com,10,go,0
16672,user16672@example.com,4,ruby,0
17415,user17415@example.com,8,java,0
11465,user11465@example.com,1,c++,0
5172,user5172@example.com,18,python,1
4592,user4592@example.com,38,python,1
13377,user13377@example.com,2,javascript,0
16725,user16725@example.com,0,java,0
16022,user16022@example.com,14,javascript,0
17789,user17789@example.com,15,java,0
2662,user2662@example.com,31,python,1
10680,user10680@example.com,26,java,0
12433,user12433@example.com,0,javascript,0
5496,user5496@example.com,24,python,1
2576,user2576@example.com,21,python,1
1188,user1188@example.com,12,python,1
1488,user1488@example.com,16,python,1
8619,user8619@example.com,18,python,1
11900,user11900@example.com,7,python,0
10192,user10192@example.com,4,ruby,0
10664,user10664@example.com,6,c++,0
2196,user2196@example.com,30,python,1
7161,user7161@example.com,15,python,1
19906,user19906@example.com,6,javascript,0
19449,user19449@example.com,7,javascript,0
5509,user5509@example.com,34,python,1
16464,user16464@example.com,9,go,0
13931,user13931@example.com,18,java,0
12152,user12152@example.com,31,ruby,0
13066,user13066@example.com,2,c++,0
15755,user15755@example.com,0,python,0
13631,user13631@example.com,36,java,0
5706,user5706@example.com,28,python,1
2286,user2286@example.com,19,python,1
6340,user6340@example.com,27,python,1
4317,user4317@example.com,24,python,1
10158,user10158@example.com,22,ruby,0
7639,user7639@example.com,24,python,1
8066,user8066@example.com,16,python,1
5344,user5344@example.com,33,python,1
14857,user14857@example.com,6,c++,0
13694,user13694@example.com,39,ruby,0
13544,user13544@example.com,0,javascript,0
1225,user1225@example.com,39,python,1
8865,user8865@example.com,26,python,1
18837,user18837@example.com,0,python,0
19657,user19657@example.com,9,python,0
17990,user17990@example.com,9,python,0
15404,user15404@example.com,7,python,0
18104,user18104@example.com,10,javascript,0
14767,user14767@example.com,6,ruby,0
15003,user15003@example.com,7,javascript,0
8930,user8930@example.com,13,python,1
12642,user12642@example.com,7,go,0
10722,user10722@example.com,32,java,0
15279,user15279@example.com,1,c++,0
15280,user15280@example.com,9,python,0
13853,user13853@example.com,3,javascript,0
16990,user16990@example.com,0,go,0
12001,user12001@example.com,37,go,0
7957,user7957@example.com,29,python,1
10361,user10361@example.com,0,java,0
15848,user15848@example.com,5,java,0
1131,user1131@example.com,17,python,1
18753,user18753@example.com,7,java,0
3194,user3194@example.com,13,python,1
4412,user4412@example.com,32,python,1
11119,user11119@example.com,6,python,0
17034,user17034@example.com,3,javascript,0
10550,user10550@example.com,28,ruby,0
14031,user14031@example.com,6,python,0
9368,user9368@example.com,16,python,1
8419,user8419@example.com,24,python,1
4398,user4398@example.com,25,python,1
4309,user4309@example.com,39,python,1
348,user348@example.com,34,python,1
756,user756@example.com,14,python,1
18313,user18313@example.com,7,javascript,0
8089,user8089@example.com,16,python,1
15406,user15406@example.com,4,ruby,0
323,user323@example.com,31,python,1
4634,user4634@example.com,20,python,1
14640,user14640@example.com,4,ruby,0
19268,user19268@example.com,6,javascript,0
12877,user12877@example.com,4,c++,0
14120,user14120@example.com,6,javascript,0
14488,user14488@example.com,28,go,0
12296,user12296@example.com,3,go,0
19696,user19696@example.com,6,python,0
19435,user19435@example.com,6,python,0
3089,user3089@example.com,21,python,1
12401,user12401@example.com,9,ruby,0
8813,user8813@example.com,36,python,1
2880,user2880@example.com,17,python,1
7747,user7747@example.com,36,python,1
4651,user4651@example.com,34,python,1
3092,user3092@example.com,40,python,1
311,user311@example.com,11,python,1
15328,user15328@example.com,1,java,0
3493,user3493@example.com,38,python,1
758,user758@example.com,28,python,1
5782,user5782@example.com,18,python,1
18039,user18039@example.com,4,ruby,0
6685,user6685@example.com,11,python,1
1127,user1127@example.com,22,python,1
10964,user10964@example.com,20,java,0
17331,user17331@example.com,21,java,0
13129,user13129@example.com,4,c++,0
6479,user6479@example.com,11,python,1
3436,user3436@example.com,33,python,1
7355,user7355@example.com,30,python,1
4560,user4560@example.com,28,python,1
11473,user11473@example.com,13,c++,0
17581,user17581@example.com,6,javascript,0
9219,user9219@example.com,20,python,1
14303,user14303@example.com,35,ruby,0
4647,user4647@example.com,15,python,1
11418,user11418@example.com,6,ruby,0
3755,user3755@example.com,15,python,1
7917,user7917@example.com,15,python,1
13286,user13286@example.com,5,c++,0
2339,user2339@example.com,12,python,1
19194,user19194@example.com,2,javascript,0
7736,user7736@example.com,20,python,1
15958,user15958@example.com,3,python,0
9030,user9030@example.com,21,python,1
3361,user3361@example.com,13,python,1
9844,user9844@example.com,39,python,1
14983,user14983@example.com,1,ruby,0
5247,user5247@example.com,26,python,1
15327,user15327@example.com,1,c++,0
18146,user18146@example.com,12,c++,0
17952,user17952@example.com,38,java,0
297,user297@example.com,17,python,1
17392,user17392@example.com,8,ruby,0
13474,user13474@example.com,3,java,0
14202,user14202@example.com,1,c++,0
14742,user14742@example.com,8,javascript,0
14573,user14573@example.com,9,ruby,0
17569,user17569@example.com,30,javascript,0
16565,user16565@example.com,33,ruby,0
11275,user11275@example.com,4,python,0
11922,user11922@example.com,2,java,0
9224,user9224@example.com,34,python,1
5229,user5229@example.com,40,python,1
16755,user16755@example.com,5,java,0
7909,user7909@example.com,28,python,1
17900,user17900@example.com,9,go,0
2404,user2404@example.com,17,python,1
18661,user18661@example.com,0,java,0
18074,user18074@example.com,23,ruby,0
2668,user2668@example.com,21,python,1
15648,user15648@example.com,3,c++,0
6905,user6905@example.com,34,python,1
11762,user11762@example.com,5,go,0
16190,user16190@example.com,0,go,0
3866,user3866@example.com,11,python,1
11330,user11330@example.com,28,ruby,0
350,user350@example.com,25,python,1
16354,user16354@example.com,3,java,0
14196,user14196@example.com,2,python,0
4981,user4981@example.com,36,python,1
2943,user2943@example.com,37,python,1
14641,user14641@example.com,10,javascript,0
10679,user10679@example.com,18,ruby,0
6594,user6594@example.com,13,python,1
6327,user6327@example.com,28,python,1
7319,user7319@example.com,29,python,1
19969,user19969@example.com,19,java,0
14510,user14510@example.com,1,c++,0
7190,user7190@example.com,16,python,1
17417,user17417@example.com,0,ruby,0
9321,user9321@example.com,24,python,1
6823,user6823@example.com,17,python,1
9166,user9166@example.com,16,python,1
3856,user3856@example.com,20,python,1
3571,user3571@example.com,20,python,1
8683,user8683@example.com,20,python,1
5922,user5922@example.com,27,python,1
4000,user4000@example.com,20,python,1
9925,user9925@example.com,29,python,1
5895,user5895@example.com,31,python,1
3750,user3750@example.com,25,python,1
17045,user17045@example.com,7,ruby,0
6407,user6407@example.com,37,python,1
15743,user15743@example.com,13,java,0
4637,user4637@example.com,36,python,1
7830,user7830@example.com,35,python,1
15342,user15342@example.com,19,c++,0
7903,user7903@example.com,29,python,1
12684,user12684@example.com,0,c++,0
13084,user13084@example.com,1,javascript,0
17955,user17955@example.com,10,java,0
9300,user9300@example.com,30,python,1
10583,user10583@example.com,8,python,0
1317,user1317@example.com,35,python,1
1713,user1713@example.com,23,python,1
10047,user10047@example.com,8,java,0
7452,user7452@example.com,25,python,1
8987,user8987@example.com,14,python,1
16404,user16404@example.com,34,java,0
441,user441@example.com,29,python,1
2106,user2106@example.com,31,python,1
4432,user4432@example.com,20,python,1
12587,user12587@example.com,35,go,0
17233,user17233@example.com,10,python,0
3586,user3586@example.com,28,python,1
7220,user7220@example.com,31,python,1
4006,user4006@example.com,20,python,1
1945,user1945@example.com,40,python,1
1367,user1367@example.com,27,python,1
12353,user12353@example.com,12,c++,0
8071,user8071@example.com,28,python,1
8228,user8228@example.com,37,python,1
8720,user8720@example.com,12,python,1
10270,user10270@example.com,18,javascript,0
17612,user17612@example.com,14,c++,0
13886,user13886@example.com,21,c++,0
16013,user16013@example.com,3,javascript,0
9860,user9860@example.com,19,python,1
16749,user16749@example.com,8,javascript,0
3384,user3384@example.com,35,python,1
6178,user6178@example.com,34,python,1
964,user964@example.com,27,python,1
4544,user4544@example.com,37,python,1
16092,user16092@example.com,10,go,0
14843,user14843@example.com,2,javascript,0
18186,user18186@example.com,1,ruby,0
1667,user1667@example.com,17,python,1
4479,user4479@example.com,32,python,1
331,user331@example.com,15,python,1
14034,user14034@example.com,3,java,0
11060,user11060@example.com,0,ruby,0
17119,user17119@example.com,29,go,0
12574,user12574@example.com,28,javascript,0
17280,user17280@example.com,5,javascript,0
10676,user10676@example.com,7,python,0
4508,user4508@example.com,16,python,1
5153,user5153@example.com,35,python,1
1525,user1525@example.com,20,python,1
2663,user2663@example.com,27,python,1
3870,user3870@example.com,21,python,1
1848,user1848@example.com,26,python,1
1643,user1643@example.com,38,python,1
9289,user9289@example.com,18,python,1
12120,user12120@example.com,9,ruby,0
18574,user18574@example.com,11,c++,0
5700,user5700@example.com,27,python,1
13980,user13980@example.com,9,c++,0
5618,user5618@example.com,14,python,1
17654,user17654@example.com,3,javascript,0
16357,user16357@example.com,26,javascript,0
14985,user14985@example.com,1,ruby,0
9807,user9807@example.com,19,python,1
2972,user2972@example.com,23,python,1
15700,user15700@example.com,4,c++,0
3134,user3134@example.com,40,python,1
12714,user12714@example.com,15,go,0
10740,user10740@example.com,2,java,0
12273,user12273@example.com,40,go,0
6811,user6811@example.com,18,python,1
11047,user11047@example.com,10,c++,0
8506,user8506@example.com,18,python,1
9945,user9945@example.com,11,python,1
12939,user12939@example.com,2,python,0
3990,user3990@example.com,24,python,1
28,user28@example.com,29,python,1
11165,user11165@example.com,33,ruby,0
18348,user18348@example.com,26,ruby,0
15443,user15443@example.com,7,java,0
10392,user10392@example.com,8,c++,0
18246,user18246@example.com,9,ruby,0
17103,user17103@example.com,0,go,0
12137,user12137@example.com,3,ruby,0
8692,user8692@example.com,40,python,1
15668,user15668@example.com,8,ruby,0
19824,user19824@example.com,30,go,0
17767,user17767@example.com,6,go,0
4445,user4445@example.com,11,python,1
2658,user2658@example.com,33,python,1
5847,user5847@example.com,39,python,1
15693,user15693@example.com,2,go,0
18285,user18285@example.com,9,go,0
6335,user6335@example.com,13,python,1
888,user888@example.com,15,python,1
17145,user17145@example.com,16,c++,0
13655,user13655@example.com,2,javascript,0
11618,user11618@example.com,9,c++,0
17816,user17816@example.com,10,java,0
1407,user1407@example.com,38,python,1
963,user963@example.com,40,python,1
2119,user2119@example.com,24,python,1
15469,user15469@example.com,20,c++,0
7632,user7632@example.com,20,python,1
8204,user8204@example.com,14,python,1
10217,user10217@example.com,6,go,0
16685,user16685@example.com,11,go,0
11128,user11128@example.com,12,javascript,0
6637,user6637@example.com,13,python,1
18101,user18101@example.com,1,c++,0
2537,user2537@example.com,22,python,1
18277,user18277@example.com,1,ruby,0
